id,item_id,dept_id,store_id,state_id,d,sales,date,weekday,wday,month,year,event_name_1
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_815,24,2013-04-22,Monday,3,4,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_815,45,2013-04-22,Monday,3,4,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_816,61,2013-04-23,Tuesday,4,4,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_816,34,2013-04-23,Tuesday,4,4,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_816,34,2013-04-23,Tuesday,4,4,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_816,28,2013-04-23,Tuesday,4,4,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_816,41,2013-04-23,Tuesday,4,4,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_817,42,2013-04-24,Wednesday,5,4,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_817,28,2013-04-24,Wednesday,5,4,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_817,21,2013-04-24,Wednesday,5,4,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_817,21,2013-04-24,Wednesday,5,4,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_817,65,2013-04-24,Wednesday,5,4,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_818,45,2013-04-25,Thursday,6,4,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_818,35,2013-04-25,Thursday,6,4,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_818,34,2013-04-25,Thursday,6,4,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_818,25,2013-04-25,Thursday,6,4,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_818,33,2013-04-25,Thursday,6,4,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_819,62,2013-04-26,Friday,7,4,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_819,31,2013-04-26,Friday,7,4,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_819,35,2013-04-26,Friday,7,4,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_819,30,2013-04-26,Friday,7,4,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_819,55,2013-04-26,Friday,7,4,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_820,101,2013-04-27,Saturday,1,4,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_820,55,2013-04-27,Saturday,1,4,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_820,35,2013-04-27,Saturday,1,4,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_820,31,2013-04-27,Saturday,1,4,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_820,56,2013-04-27,Saturday,1,4,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_821,87,2013-04-28,Sunday,2,4,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_821,64,2013-04-28,Sunday,2,4,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_821,45,2013-04-28,Sunday,2,4,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_821,33,2013-04-28,Sunday,2,4,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_821,96,2013-04-28,Sunday,2,4,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_822,50,2013-04-29,Monday,3,4,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_822,29,2013-04-29,Monday,3,4,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_822,28,2013-04-29,Monday,3,4,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_822,9,2013-04-29,Monday,3,4,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_822,71,2013-04-29,Monday,3,4,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_823,82,2013-04-30,Tuesday,4,4,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_823,41,2013-04-30,Tuesday,4,4,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_823,33,2013-04-30,Tuesday,4,4,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_823,30,2013-04-30,Tuesday,4,4,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_823,57,2013-04-30,Tuesday,4,4,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_824,74,2013-05-01,Wednesday,5,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_824,30,2013-05-01,Wednesday,5,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_824,25,2013-05-01,Wednesday,5,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_824,27,2013-05-01,Wednesday,5,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_824,5,2013-05-01,Wednesday,5,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_825,62,2013-05-02,Thursday,6,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_825,32,2013-05-02,Thursday,6,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_825,40,2013-05-02,Thursday,6,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_825,36,2013-05-02,Thursday,6,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_825,91,2013-05-02,Thursday,6,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_826,85,2013-05-03,Friday,7,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_826,52,2013-05-03,Friday,7,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_826,48,2013-05-03,Friday,7,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_826,26,2013-05-03,Friday,7,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_826,103,2013-05-03,Friday,7,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_827,125,2013-05-04,Saturday,1,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_827,76,2013-05-04,Saturday,1,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_827,73,2013-05-04,Saturday,1,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_827,50,2013-05-04,Saturday,1,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_827,158,2013-05-04,Saturday,1,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_828,95,2013-05-05,Sunday,2,5,2013,OrthodoxEaster
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_828,56,2013-05-05,Sunday,2,5,2013,OrthodoxEaster
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_828,46,2013-05-05,Sunday,2,5,2013,OrthodoxEaster
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_828,39,2013-05-05,Sunday,2,5,2013,OrthodoxEaster
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_828,95,2013-05-05,Sunday,2,5,2013,OrthodoxEaster
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_829,82,2013-05-06,Monday,3,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_829,31,2013-05-06,Monday,3,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_829,20,2013-05-06,Monday,3,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_829,14,2013-05-06,Monday,3,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_829,63,2013-05-06,Monday,3,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_830,85,2013-05-07,Tuesday,4,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_830,29,2013-05-07,Tuesday,4,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_830,34,2013-05-07,Tuesday,4,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_830,26,2013-05-07,Tuesday,4,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_830,58,2013-05-07,Tuesday,4,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_831,73,2013-05-08,Wednesday,5,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_831,44,2013-05-08,Wednesday,5,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_831,25,2013-05-08,Wednesday,5,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_831,25,2013-05-08,Wednesday,5,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_831,35,2013-05-08,Wednesday,5,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_832,64,2013-05-09,Thursday,6,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_832,40,2013-05-09,Thursday,6,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_832,39,2013-05-09,Thursday,6,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_832,25,2013-05-09,Thursday,6,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_832,23,2013-05-09,Thursday,6,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_833,86,2013-05-10,Friday,7,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_833,55,2013-05-10,Friday,7,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_833,39,2013-05-10,Friday,7,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_833,25,2013-05-10,Friday,7,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_833,38,2013-05-10,Friday,7,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_834,145,2013-05-11,Saturday,1,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_834,55,2013-05-11,Saturday,1,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_834,70,2013-05-11,Saturday,1,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_834,36,2013-05-11,Saturday,1,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_834,145,2013-05-11,Saturday,1,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_835,126,2013-05-12,Sunday,2,5,2013,Mother's day
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_835,77,2013-05-12,Sunday,2,5,2013,Mother's day
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_835,65,2013-05-12,Sunday,2,5,2013,Mother's day
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_835,52,2013-05-12,Sunday,2,5,2013,Mother's day
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_835,72,2013-05-12,Sunday,2,5,2013,Mother's day
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_836,77,2013-05-13,Monday,3,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_836,41,2013-05-13,Monday,3,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_836,33,2013-05-13,Monday,3,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_836,24,2013-05-13,Monday,3,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_836,75,2013-05-13,Monday,3,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_837,93,2013-05-14,Tuesday,4,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_837,30,2013-05-14,Tuesday,4,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_837,24,2013-05-14,Tuesday,4,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_837,25,2013-05-14,Tuesday,4,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_837,64,2013-05-14,Tuesday,4,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_838,64,2013-05-15,Wednesday,5,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_838,45,2013-05-15,Wednesday,5,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_838,27,2013-05-15,Wednesday,5,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_838,30,2013-05-15,Wednesday,5,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_838,56,2013-05-15,Wednesday,5,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_839,55,2013-05-16,Thursday,6,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_839,28,2013-05-16,Thursday,6,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_839,37,2013-05-16,Thursday,6,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_839,27,2013-05-16,Thursday,6,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_839,40,2013-05-16,Thursday,6,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_840,113,2013-05-17,Friday,7,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_840,39,2013-05-17,Friday,7,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_840,33,2013-05-17,Friday,7,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_840,28,2013-05-17,Friday,7,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_840,44,2013-05-17,Friday,7,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_841,95,2013-05-18,Saturday,1,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_841,58,2013-05-18,Saturday,1,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_841,55,2013-05-18,Saturday,1,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_841,33,2013-05-18,Saturday,1,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_841,75,2013-05-18,Saturday,1,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_842,82,2013-05-19,Sunday,2,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_842,60,2013-05-19,Sunday,2,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_842,59,2013-05-19,Sunday,2,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_842,35,2013-05-19,Sunday,2,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_842,107,2013-05-19,Sunday,2,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_843,41,2013-05-20,Monday,3,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_843,42,2013-05-20,Monday,3,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_843,38,2013-05-20,Monday,3,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_843,32,2013-05-20,Monday,3,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_843,49,2013-05-20,Monday,3,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_844,40,2013-05-21,Tuesday,4,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_844,33,2013-05-21,Tuesday,4,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_844,24,2013-05-21,Tuesday,4,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_844,21,2013-05-21,Tuesday,4,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_844,75,2013-05-21,Tuesday,4,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_845,57,2013-05-22,Wednesday,5,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_845,33,2013-05-22,Wednesday,5,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_845,32,2013-05-22,Wednesday,5,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_845,27,2013-05-22,Wednesday,5,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_845,52,2013-05-22,Wednesday,5,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_846,43,2013-05-23,Thursday,6,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_846,46,2013-05-23,Thursday,6,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_846,26,2013-05-23,Thursday,6,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_846,19,2013-05-23,Thursday,6,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_846,34,2013-05-23,Thursday,6,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_847,112,2013-05-24,Friday,7,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_847,31,2013-05-24,Friday,7,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_847,33,2013-05-24,Friday,7,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_847,24,2013-05-24,Friday,7,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_847,67,2013-05-24,Friday,7,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_848,65,2013-05-25,Saturday,1,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_848,60,2013-05-25,Saturday,1,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_848,34,2013-05-25,Saturday,1,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_848,29,2013-05-25,Saturday,1,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_848,51,2013-05-25,Saturday,1,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_849,116,2013-05-26,Sunday,2,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_849,37,2013-05-26,Sunday,2,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_849,52,2013-05-26,Sunday,2,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_849,31,2013-05-26,Sunday,2,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_849,67,2013-05-26,Sunday,2,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_850,127,2013-05-27,Monday,3,5,2013,MemorialDay
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_850,35,2013-05-27,Monday,3,5,2013,MemorialDay
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_850,35,2013-05-27,Monday,3,5,2013,MemorialDay
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_850,29,2013-05-27,Monday,3,5,2013,MemorialDay
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_850,93,2013-05-27,Monday,3,5,2013,MemorialDay
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_851,68,2013-05-28,Tuesday,4,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_851,33,2013-05-28,Tuesday,4,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_851,26,2013-05-28,Tuesday,4,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_851,24,2013-05-28,Tuesday,4,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_851,65,2013-05-28,Tuesday,4,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_852,34,2013-05-29,Wednesday,5,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_852,27,2013-05-29,Wednesday,5,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_852,19,2013-05-29,Wednesday,5,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_852,18,2013-05-29,Wednesday,5,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_852,40,2013-05-29,Wednesday,5,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_853,64,2013-05-30,Thursday,6,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_853,34,2013-05-30,Thursday,6,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_853,25,2013-05-30,Thursday,6,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_853,22,2013-05-30,Thursday,6,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_853,39,2013-05-30,Thursday,6,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_854,119,2013-05-31,Friday,7,5,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_854,41,2013-05-31,Friday,7,5,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_854,31,2013-05-31,Friday,7,5,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_854,29,2013-05-31,Friday,7,5,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_854,65,2013-05-31,Friday,7,5,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_855,91,2013-06-01,Saturday,1,6,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_855,111,2013-06-01,Saturday,1,6,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_855,56,2013-06-01,Saturday,1,6,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_855,35,2013-06-01,Saturday,1,6,2013,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_855,75,2013-06-01,Saturday,1,6,2013,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_856,103,2013-06-02,Sunday,2,6,2013,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_856,55,2013-06-02,Sunday,2,6,2013,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_856,65,2013-06-02,Sunday,2,6,2013,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_856,38,2013-06-02,Sunday,2,6,2013,
